data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7252746,728,SSD7105,7105,8-Oct-20,2020,2,Violence against civilians,Attack,Mundari Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Mundari Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Central Equatoria,Juba,Northern Bari,Kenyi,4.889,31.4034,2,Juba Monitor,Subnational,"Around 8 October 2020, two men were killed in the Luri area west of Juba (Central Equatoria state) in the context of intra-Mundari clashes (event placed in the northern half of Northern Bari payam, closer to Mundari inhabited-areas and away from the Presidential compound). The source implies the two victims were unarmed. All actors presumed to be Mundari.",2,1603142907,SSD
7244400,728,SSD7094,7094,8-Oct-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Eastern Equatoria,Budi,Komiri,Nathithi,4.2395,33.4988,2,Catholic Radio Network,National,"Around 8 October 2020 (as reported), unknown gunmen killed a civilian along the Chukudum river in Budi county (Eastern Equatoria state) near Sacred Heart Parish at Nathithi. There is no further information.",1,1602533441,SSD
7244664,728,SSD7095,7095,8-Oct-20,2020,2,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-) Tiger Division,,1,13,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Nimule,Nimule,3.5863,32.068,2,Radio Tamazuj,Regional,"Around 8 October 2020 (as reported), the decomposing body of an SSPDF Tiger Division soldier was found dead in the Unyama river on the Ugandan side of the border, having drifted from the South Sudanese side. The soldier was reportedly beaten to death. The event is presumed to have taken place at or near Nimule town (Eastern Equatoria state), given the location of the river and established presence of Tiger Division soldiers in the town.",1,1602533441,SSD
7918892,728,SSD7093,7093,7-Oct-20,2020,1,Battles,Armed clash,Luach-Jang Clan Militia (South Sudan),Pastoralists (South Sudan); Aliap-Akook-Rek Sub-Clan Militia (South Sudan); Dinka Ethnic Militia (South Sudan),4,Aliap-Thiik-Rek Sub-Clan Militia (South Sudan),Pastoralists (South Sudan); Dinka Ethnic Militia (South Sudan),4,44,Eastern Africa,South Sudan,Warrap,Tonj East,Mayen,Abyei,7.9041,29.2514,1,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 7 October 2020, armed pastoralists from the Luacjang and Akok sections of the Rek Dinka once again clashed with pastoralists from the Thiik section at Abyei cattle camp in Tonj East county (Warrap state), killing at least 10 (half from the Luacjang) and wounding 36 in two days of fighting (fatalities spread equally across two events). The clashes appear to be the latest in a series of revenge killings linked to cattle raiding.",5,1619479595,SSD
7918891,728,SSD7090,7090,6-Oct-20,2020,1,Battles,Armed clash,Luach-Jang Clan Militia (South Sudan),Pastoralists (South Sudan); Aliap-Akook-Rek Sub-Clan Militia (South Sudan); Dinka Ethnic Militia (South Sudan),4,Aliap-Thiik-Rek Sub-Clan Militia (South Sudan),Pastoralists (South Sudan); Dinka Ethnic Militia (South Sudan),4,44,Eastern Africa,South Sudan,Warrap,Tonj East,Mayen,Abyei,7.9041,29.2514,1,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 6 October 2020, armed pastoralists from the Luacjang and Akok sections of the Rek Dinka clashed with pastoralists from the Thiik section at Abyei cattle camp in Tonj East county (Warrap state), killing at least 10 (half from the Luacjang) and wounding 36 in two days of fighting (fatalities spread equally across two events). The clashes appear to be the latest in a series of revenge killings linked to cattle raiding.",5,1619479595,SSD
8387140,728,SSD7091,7091,6-Oct-20,2020,1,Riots,Mob violence,Rioters (South Sudan),Christian Group (South Sudan),5,Civilians (South Sudan),Christian Group (South Sudan),7,57,Eastern Africa,South Sudan,Jonglei,Bor South,Bor,Bor,6.2089,31.5586,1,Radio Tamazuj,Regional,"On 6 October 2020, supporters of a defrocked Bishop from the Episcopal church attacked the residence of the replacement Bishop in Bor town (Jonglei state). There is no further information on the event. [size=no report]",0,1626735455,SSD
7244509,728,SSD7092,7092,6-Oct-20,2020,1,Violence against civilians,Attack,Pakam-Agar Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Ruop-Agar Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Women (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Rumbek Center,Rumbek Town,Rumbek,6.8074,29.676,1,Juba Monitor,National,"On 6 October 2020, armed youth from the Pakam section of the Agar Dinka shot and killed a woman from the Rup/Ruop section in Rumbek town (Lakes state). There is no clear motivation for the attack.",1,1618497355,SSD
7244286,728,SSD7089,7089,5-Oct-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),WFP: World Food Programme; Aid Workers (South Sudan),7,37,Eastern Africa,South Sudan,Lakes,Yirol East,Adior,Shambe,7.1047,30.7736,2,UNOCHA; Radio Miraya,Other-National,"On 5 October 2020, a World Food Programme river convoy transporting food for flood victims in northern areas of the country was attacked near Shambe (Lakes state) by an unknown group. One cargo boat was sunk, with three crew members sustaining gunshot wounds, and one missing, and presumed dead.",0,1602533440,SSD
7244666,728,SSD7084,7084,4-Oct-20,2020,1,Battles,Armed clash,Lotuko Ethnic Milita (South Sudan),,4,Lotuko Ethnic Milita (South Sudan),,4,44,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Calamini,4.4993,32.9096,2,Radio Tamazuj,Regional,"On 4 October 2020, cattle raiders suspected of being from the Lotuko/Otuho ethnic group clashed members of the same ethnic group attempted to recover stolen cattle at an unspecified location in Hiyala payam of Torit county (Eastern Equatoria state), killing one of the raiders. The group who were recovering cattle were then attacked by youth from the Calamini area of the same payam (note that it is unclear if these were the same group who stole the cattle initially), killing one. One event coded with two fatalities.",2,1602533441,SSD
7244700,728,SSD7086,7086,4-Oct-20,2020,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction),Military Forces of South Sudan (2011-),2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Kajo Keji,Liwolo,Mangalotore,3.8036,31.3836,2,Sudans Post,National,"On 4 October 2020, recently defected SPLM-IO forces and SSPDF soldiers attacked SPLM-IO forces at Moroto training center in Kajo-Keji county (Central Equatoria state, presumed to be near Mangalatore). SPLM-IO have stated they killed 2 SSPDF and wounded 4, and did not sustain casualties of their own.",2,1618497425,SSD
7271080,728,SSD7126,7126,4-Oct-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Refugees/IDPs (South Sudan); Labour Group (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Unity,Rubkona,Rubkona,UNMISS Rubkona Protection of Civilians site,9.335,29.7938,1,Radio Tamazuj,Regional,"On 4 October 2020, IDP youths protested at the UNMISS PoC site in Rubkona (Unity state), demanding that organizations employ local youth. [size=no report]",0,1604351345,SSD
7244283,728,SSD7085,7085,4-Oct-20,2020,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Central Equatoria,Juba,Northern Bari,Jebel Lado,5.0978,31.5822,2,Eye Radio (South Sudan); Sudans Post,National,"On 4 October 2020, unknown attackers abducted two men in the Mantogu area close to Jebel Lado in Juba county (Central Equatoria state), after they were left behind to guard a broken vehicle with bodyguards (presumed to be SSPDF) of the former governor of Central Equatoria state, who had left the scene to get help. The bodyguards fled from the attackers, who then executed the son of the governor shortly after he was captured. The other abductee fled the scene.",1,1602533440,SSD
7244284,728,SSD7087,7087,4-Oct-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Refugees/IDPs (South Sudan),7,37,Eastern Africa,South Sudan,Unity,Rubkona,Rubkona,UNMISS Rubkona Protection of Civilians site,9.335,29.7938,1,Sudans Post; Juba Monitor,National,"On 4 October 2020, two or three unknown attackers killed a civilian IDP at the UNMISS camp in Rubkona (Unity state). Unconfirmed reports suggest the attackers were in SSPDF uniform.",1,1602533440,SSD
7244285,728,SSD7088,7088,4-Oct-20,2020,1,Explosions/Remote violence,Grenade,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Lakes,Yirol West,Yirol Town,Yirol,6.5525,30.4981,1,Radio Tamazuj; Eye Radio (South Sudan),National-Regional,"On 4 October 2020, a soldier threw two grenades at mourners attending the funeral of the late ambassador to Kuwait in Yirol town (Lakes state), wounding 8 (2 or 3 seriously). The soldier has been arrested, though the motive is unclear.",0,1602533440,SSD
7310081,728,SSD7083,7083,3-Oct-20,2020,1,Battles,Armed clash,Lotuko Ethnic Milita (South Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Hiyala,4.4612,32.8713,2,Radio Tamazuj,Regional,"On 3 October 2020, cattle raiders suspected of being from the Lotuko/Otuho ethnic group clashed with SSPDF at an unspecified location in Hiyala payam of Torit county (Eastern Equatoria state), after the raiders stole 50 head of cattle earlier that day. There are no reports of injuries or fatalities.",0,1606177617,SSD
7758794,728,SSD7081,7081,2-Oct-20,2020,1,Violence against civilians,Attack,Tonj East Communal Militia (South Sudan),,4,Civilians (South Sudan),Pastoralists (South Sudan); Luach-Jang Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Warrap,Tonj East,Ananatak,Akok,7.793,29.0677,2,Radio Tamazuj,Regional,"On 2 October 2020, armed men shot and killed a pastoralist from Luach-Jang who was travelling from Ngabagok to Palal payams at Payier in Tonj East county (Warrap state, coordinates for Akok (close to the mid-point between the two payams) used at GP2). The cattle were later recovered.",1,1616454710,SSD
7244282,728,SSD7082,7082,2-Oct-20,2020,1,Violence against civilians,Abduction/forced disappearance,Murle Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Women (South Sudan); Pari Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Lopa,Kurumi,Malnyang,5.0444,32.3922,2,Nyamilepedia; Radio Tamazuj,New media-Regional,"On 2 October 2020, suspected Murle militiamen abducted at least 5 children (the majority of whom were female) along the Lafon-Mogiri road between Likeru and Pulru in Lafon/Lopit county (Eastern Equatoria state, coordinates for settlement of Malnyang close to the road used). Two of the children escaped their captors.",0,1618497561,SSD
7690077,728,SSD7080,7080,1-Oct-20,2020,2,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Central Equatoria,Juba,Mangalla,Mogiri,4.8906,31.8489,2,Radio Miraya,National,"Around 1 October 2020 (as reported), three SSPDF soldiers were killed by unknown attackers at two separate but unspecified locations in the Mogiri area of Juba county (Central Equatoria state). The soldiers were guarding contractors who are paving the Juba-Bor road.",3,1613499280,SSD
7252576,728,SSD7104,7104,30-Sep-20,2020,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Private Security Forces (South Sudan),,8,38,Eastern Africa,South Sudan,Eastern Equatoria,Lopa,Lafon,Lafon,5.0284,32.4731,2,Aid Worker Security Database,Local partner-Other,"On 30 September 2020, a security guard for an unspecified NGO was shot dead at an unspecified area near Lafon (Eastern Equatoria state). There is no further information.",1,1618497676,SSD
7239267,728,SSD7079,7079,30-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Eastern Equatoria,Lopa,Imehejek,Imehejek,4.7599,32.7573,2,Juba Monitor,National,"On 30 September 2020, unknown cattle raiders attacked Bule payam in Lafon/Lopa county (Eastern Equatoria state, coordinates for county HQ Imehejek used at GP2), killing 1 elderly man, and stole 3 cows.",1,1618497676,SSD
7252573,728,SSD7103,7103,29-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Aid Workers (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Liria,Ilangari,4.6758,32.0359,2,Aid Worker Security Database,Local partner-Other,"On 29 September 2020, unknown attackers ambushed an NGO vehicle at Koronga as they travelled from Liria to Juba (Central Equatoria state), wounding two NGO staff members.",0,1603142906,SSD
7239073,728,SSD7078,7078,29-Sep-20,2020,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction),Military Forces of South Sudan (2011-),2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Kajo Keji,Liwolo,Mangalotore,3.8036,31.3836,2,Juba Monitor; Sudans Post; Nyamilepedia; Radio Miraya,New media-Subnational,"On 29 September 2020, recently defected SPLM-IO forces (reportedly operating alongside SSPDF) attacked SPLM-IO forces at Moroto training center in Kajo-Keji county (Central Equatoria state, presumed to be near Mangalatore). SSPDF initially denied involvement blaming the IO for attacking the defectors, but the SSPDF Chief of Defence Forces has now linked the defectors to the onset of fighting. There is no clear information on fatalities or casualties; four hundred households have been displaced to Uganda and other parts of Kajo-Keji county due to the fighting.",0,1618497727,SSD
7239415,728,SSD7077,7077,29-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Labour Group (South Sudan),7,37,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Kudo,Lohira,4.4888,32.1687,2,Radio Tamazuj,Regional,"On 29 September 2020, unknown gunmen shot and wounded a member of the South Sudan Football Association when they fired upon his vehicle at the Khor English area of Kudo payam in Torit county (Eastern Equatoria state).",0,1601932936,SSD
7685909,728,SSD7074,7074,28-Sep-20,2020,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction),Military Forces of South Sudan (2011-),2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Kajo Keji,Kangepo ll,Bori,3.777,31.514,1,Sudans Post; Juba Monitor; Nyamilepedia; Radio Miraya,New media-Subnational,"On 28 September 2020, recently defected SPLM-IO forces (reportedly operating alongside SSPDF) attacked SPLM-IO forces at Andejo and Bori in Kajo-Keji county (Central Equatoria state), with the IO claiming to have repulsed the attackers to Sokare military base. SSPDF initially denied involvement blaming the IO for attacking the defectors, but the SSPDF Chief of Defence Forces has now linked the defectors to the onset of fighting. There is no clear information on fatalities or casualties; four hundred households have been displaced to Uganda and other parts of Kajo-Keji county due to the fighting.",0,1618497743,SSD
7239220,728,SSD7072,7072,28-Sep-20,2020,1,Battles,Armed clash,Langdiing-Pagok-Gok Sub Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Langdiing-Ayiel-Gok Sub Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,44,Eastern Africa,South Sudan,Lakes,Cueibet,Ngap,Agngrial,6.8516,29.2236,2,Eye Radio (South Sudan),National,"On 28 September 2020, armed pastoralists from the Pagok and Ayiel subsections of the Langdiing section of the Gok Dinka clashed once again in the area of Agngrial in Cueibet county (Lakes state), with two reported to be seriously wounded.",0,1601932936,SSD
7239069,728,SSD7073,7073,28-Sep-20,2020,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction),Military Forces of South Sudan (2011-),2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Kajo Keji,Liwolo,Andejo,3.7708,31.3315,1,Sudans Post; Radio Miraya; Juba Monitor,Subnational-National,"On 28 September 2020, recently defected SPLM-IO forces (reportedly operating alongside SSPDF) attacked SPLM-IO forces at Andejo and Bori in Kajo-Keji county (Central Equatoria state), with the IO claiming to have repulsed the attackers to Sokare military base. SSPDF initially denied involvement blaming the IO for attacking the defectors, but the SSPDF Chief of Defence Forces has now linked the defectors to the onset of fighting. There is no clear information on fatalities or casualties; four hundred households have been displaced to Uganda and other parts of Kajo-Keji county due to the fighting.",0,1618497764,SSD
7239071,728,SSD7075,7075,28-Sep-20,2020,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction),,2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Kajo Keji,Kangepo ll,Sokare 1,3.7949,31.4273,2,Radio Miraya; Juba Monitor; Nyamilepedia; Sudans Post,New media-Subnational,"On 28 September 2020, recently defected SPLM-IO forces (reportedly operating alongside SSPDF) ambushed IO forces on the road to Morobo at Kajo-Keji county (Central Equatoria state, event presumed to have taken place in the vicinity of the army base at Sokare 1), There is no clear information on fatalities or casualties; four hundred households have been displaced to Uganda and other parts of Kajo-Keji county due to the fighting.",0,1618497765,SSD
7239072,728,SSD7076,7076,28-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Refugees/IDPs (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Unity,Rubkona,Rubkona,UNMISS Rubkona Protection of Civilians site,9.335,29.7938,1,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 28 September 2020, IDPs from the Rubkona PoC site (Unity state) demonstrated against the withdrawal and redeployment of UN peacekeepers from the site (event presumed to have occurred in the PoC site itself). [size=no report]",0,1601932935,SSD
7685908,728,SSD7071,7071,27-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Western Equatoria,Mundri East,Lozoh,Lanyi,5.2446,30.5088,2,Juba Monitor; Radio Tamazuj,National-Regional,"On 27 September 2020, unknown gunmen attacked civilian vehicles between Lanyi and Dorroh/Doro in Mundri East county (Western Equatoria state), killing one, and looting the passengers.",1,1613499268,SSD
7456230,728,SSD7070,7070,27-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (Uganda),Labour Group (Uganda),7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Lokiliri,Nesitu,4.6917,31.7042,2,Sudans Post; Daily Monitor (Uganda); Eye Radio (South Sudan),National-Regional,"On 27 September 2020, unknown gunmen attacked four traders from Uganda on the Nimule highway in the Nesitu area of Juba county (Central Equatoria state). 2 Ugandan traders were killed, and 2 managed to escape. Initial reports suggested a larger number of South Sudanese traders were among the abducted, though this appears to have been incorrect. The head of the Chamber of Commerce in South Sudan has blamed NAS rebels, though this is currently unconfirmed.",2,1610411406,SSD
7262638,728,SSD7069,7069,25-Sep-20,2020,1,Riots,Mob violence,Rioters (South Sudan),Vigilante Group (South Sudan),5,Civilians (South Sudan),,7,57,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Magwi,Magwi,4.1436,32.29,2,Juba Monitor,National,"On 25 September 2020, a mob killed two elderly civilians and wounded at least one other, at an unspecified location in Magwi county (Eastern Equatoria). The victims were accused of poisoning a baby in the area. [size=no report]",2,1603755462,SSD
7238873,728,SSD7067,7067,25-Sep-20,2020,1,Battles,Armed clash,Langdiing-Pagok-Gok Sub Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Langdiing-Ayiel-Gok Sub Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,44,Eastern Africa,South Sudan,Lakes,Cueibet,Ngap,Agngrial,6.8516,29.2236,2,Radio Tamazuj; Eye Radio (South Sudan),National-Regional,"On 25 September 2020, armed pastoralists from the Pagok and Ayiel subsections of the Langdiing section of the Gok Dinka clashed in the area of Agngrial in Cueibet county (Lakes state), after the killing of a woman the previous day. At least 10 (one source says 11) are reported to have been killed (some of whom died later of their injuries), with civilians among the dead.",10,1601932925,SSD
7233329,728,SSD7066,7066,24-Sep-20,2020,1,Violence against civilians,Attack,Langdiing-Ayiel-Gok Sub Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Civilians (South Sudan),Women (South Sudan); Langdiing-Pagok-Gok Sub Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Ngap,Agngrial,6.8516,29.2236,2,Radio Tamazuj; Eye Radio (South Sudan),National-Regional,"On 24 September 2020, armed raiders from the Ayiel subsection of the Langdiing section of the Gok Dinka killed a woman from the Pagok subsection of the Langdiing during a livestock raid at Guaru cattle camp near Agngrial in Cueibet county (Lakes state).",1,1601324148,SSD
7690604,728,SSD7068,7068,23-Sep-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Western Equatoria,Mundri East,Lozoh,Lanyi,5.2446,30.5088,2,Radio Tamazuj,Regional,"Around 23 September 2020 (week of), unknown gunmen attacked and torched a civilian vehicle at an unspecified location in the greater Mundri area (presumed to be in the vicinity of Lanyi, Mundri East, Western Equatoria state, where a similar attack took place several days later).",0,1613499281,SSD
7966434,728,SSD7065,7065,23-Sep-20,2020,1,Violence against civilians,Attack,Police Forces of South Sudan (2011-),,1,Civilians (South Sudan),Lou Clan Group (South Sudan); Eastern Jikany Clan Group (South Sudan); Nuer Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8551,31.5799,1,Eye Radio (South Sudan); Sudans Post,National,"On 23 September 2020, a police officer (one source says two police officers) opened fire at civilians outside a hotel in central Juba, killing two men and wounding an unspecified number of others. The two deceased were former government officials from the defunct Akobo and Maiwut states (and presumed to be Lou and Eastern Jikany Nuer); it is currently unclear if the two were specifically targeted.",2,1620691902,SSD
7233616,728,SSD7064,7064,22-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Refugees/IDPs (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Jonglei,Bor,Bor,UNMISS Bor Protection of Civilians site,6.1843,31.6069,1,Juba Monitor,National,"On 22 September 2020, over 2,500 IDPs demonstrated at the UNMISS PoC site at Bor (Jonglei state), in protest at the decision to withdraw UN security personnel from the site. [size=over 2,500]",0,1618497991,SSD
8387134,728,SSD7061,7061,21-Sep-20,2020,1,Riots,Violent demonstration,Rioters (South Sudan),Teachers (South Sudan),5,,,0,50,Eastern Africa,South Sudan,Jonglei,Bor South,Bor,Bor,6.2089,31.5586,1,Radio Tamazuj,Regional,"On 21 September 2020, striking teachers demonstrated once again in Bor town (Jonglei state), calling for money from an international cash-transfer program to be paid to them, burning tires in the streets. [size=no report]",0,1626735455,SSD
7233617,728,SSD7060,7060,21-Sep-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Labour Group (South Sudan),7,37,Eastern Africa,South Sudan,Jonglei,Duk,Dongchak,Beykers,7.4622,30.655,2,Juba Monitor,National,"Around 21 September 2020, an unknown group attacked a commercial boat carrying merchants at an unspecified location along the River Nile in Duk County (Jonglei state), killing one and wounding five.",1,1601324148,SSD
7688286,728,SSD7062,7062,21-Sep-20,2020,1,Violence against civilians,Attack,Dok Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan),4,Civilians (South Sudan),Dok Clan Group (South Sudan); Nuer Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Unity,Mayendit,Bor,Mayendit,8.1356,30.0045,2,Eye Radio (South Sudan),National,"On 21 September 2020, a person was killed at an unspecified location in Mayendit county (Unity state), in what is described as a revenge killing. Both victims and perpetrators presumed to be Dok Nuer.",1,1613499276,SSD
7271078,728,SSD7125,7125,21-Sep-20,2020,1,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction),,2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Kajo Keji,Liwolo,Mangalotore,3.8036,31.3836,2,Radio Tamazuj,Regional,"On 21 September 2020, the SPLM-IO claimed that their forces were attacked at Moroto training center in the area of Mangalatore in Kajo-Keji county (Central Equatoria state). The attacker is presumed to be a faction of the IO who defected to the government, and have been implicated in a series of attacks in the area. There is no mention of casualties or fatalities.",0,1618498046,SSD
7233505,728,SSD7063,7063,21-Sep-20,2020,1,Violence against civilians,Attack,Dok Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan),4,Civilians (South Sudan),Dok Clan Group (South Sudan); Nuer Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Unity,Mayendit,Rubkuay,Rubkuai,8.3857,30.0801,2,Eye Radio (South Sudan),National,"On 21 September 2020, three people were killed in Rumnou in Mayendit county (Unity state, event presumed to have taken place in the area of Rubkuai), in retaliation for killings to previous day in Rubkuai. Both victims and perpetrators presumed to be Dok Nuer.",3,1601324148,SSD
7233327,728,SSD7059,7059,20-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Women (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Lobonok,Sindiru,4.4737,31.5989,2,Juba Monitor; Eye Radio (South Sudan),Subnational-National,"On 20 September 2020, an unknown group shot and killed a woman in the Sindiru area of Juba county (Central Equatoria state), wounding her baby and abducting her other two children.",1,1601324148,SSD
7233503,728,SSD7058,7058,20-Sep-20,2020,1,Violence against civilians,Attack,Dok Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan),4,Civilians (South Sudan),Dok Clan Group (South Sudan); Nuer Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Unity,Mayendit,Rubkuay,Rubkuai,8.3857,30.0801,1,Eye Radio (South Sudan),National,"On 20 September 2020, two people were killed in Rubkuai in Mayendit county (Unity state), in unclear circumstances which may be a revenge killing. Both victims and perpetrators presumed to be Dok Nuer.",2,1601324148,SSD
7576339,728,SSD7055,7055,18-Sep-20,2020,1,Battles,Armed clash,Lou-Kuacdit Ciec Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Lou-Kuacthii Ciec Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,44,Eastern Africa,South Sudan,Lakes,Yirol East,Adior,Adior,6.802,30.7045,2,Juba Monitor; Radio Tamazuj,National-Regional,"On 18 September 2020, two subsections of the Luo section of the Ciec Dinka (the Kuacdit and Kuacthii subsections) clashed at an unspecified location of Yirol East county (Lakes state), implied in the source to be near the state capital of Adior. 4 were killed, and two dwellings torched, in what is described as a cattle-related clash.",4,1611613343,SSD
8387141,728,SSD7056,7056,18-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Teachers (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Jonglei,Bor South,Bor,Bor,6.2089,31.5586,1,Radio Tamazuj,Regional,"On 18 September 2020, hundreds of striking teachers demonstrated in Bor town (Jonglei state), calling for money from an international cash-transfer program to be paid to them. The Education Director of Jonglei state fired several shots in the air to disperse protesters, and was arrested by police for doing so. [size=hundreds]",0,1626735455,SSD
7577813,728,SSD7057,7057,18-Sep-20,2020,1,Violence against civilians,Attack,Gok Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Gok Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0145,29.2463,2,Juba Monitor,National,"On 18 September 2020, an unspecified group shot and killed at least 2 people riding on a motorbike at an unspecified location in Cueibet county (Lakes state), in what is implied to be an ongoing series of revenge killings in the area. Both perpetrator and victims are presumed to be Gok Dinka.",2,1611613348,SSD
